Data Size,Bubble Sort Time (ns),Merge Sort Time (ns)
282768170,9827150
1679414490,32131340
51783203530,316230840
202336658800,315993000
130,110
80940892010,301835600
346920110210,428586050
202644930,20947330
797329240,42570090
20657725040,219602520
103766199050,588436310
